ano;cd_ops;trimestre;receita;despesa;benef;modalidade;port_ops;contratacao
2018;304531;2018Q1;1465386,56;707980,23;4788,0;Medicina de Grupo;Pequeno;Individual
2018;304531;2018Q2;1446310,18;802337,79;4678,0;Medicina de Grupo;Pequeno;Individual
2018;304531;2018Q3;1671686,07;781048,33;4641,0;Medicina de Grupo;Pequeno;Individual
2018;304531;2018Q4;1268082,59;832605,98;4588,0;Medicina de Grupo;Pequeno;Individual
2018;305626;2018Q1;700663,96;439807,7;1298,0;Medicina de Grupo;Pequeno;Individual
2018;305626;2018Q2;722970,59;581430,53;1325,0;Medicina de Grupo;Pequeno;Individual
2018;305626;2018Q3;744350,68;642463,21;1366,0;Medicina de Grupo;Pequeno;Individual
2018;305626;2018Q4;764022,93;596753,69;1362,0;Medicina de Grupo;Pequeno;Individual
2018;305928;2018Q1;786349,18;435485,61;954,0;Medicina de Grupo;Pequeno;Individual
2018;305928;2018Q2;784236,09;245917,89;941,0;Medicina de Grupo;Pequeno;Individual
2018;305928;2018Q3;793531,6;451329,84;928,0;Medicina de Grupo;Pequeno;Individual
2018;305928;2018Q4;817840,29;509961,44;919,0;Medicina de Grupo;Pequeno;Individual
2018;310239;2018Q1;20755,07;14704,89;101,0;Medicina de Grupo;Pequeno;Individual
2018;310239;2018Q2;27708,61;15016,26;102,0;Medicina de Grupo;Pequeno;Individual
2018;310239;2018Q3;22247,66;17063,25;100,0;Medicina de Grupo;Pequeno;Individual
2018;310239;2018Q4;21341,27;12738,23;100,0;Medicina de Grupo;Pequeno;Individual
2018;311472;2018Q1;500172,22;286906,79;797,0;Medicina de Grupo;Pequeno;Individual
2018;311472;2018Q2;505280,71;360310,46;776,0;Medicina de Grupo;Pequeno;Individual
2018;311472;2018Q3;512314,96;330928,12;765,0;Medicina de Grupo;Pequeno;Individual
2018;311472;2018Q4;520929,16;290239,22;745,0;Medicina de Grupo;Pequeno;Individual
2018;312282;2018Q1;1084184,86;427542,89;761,0;Medicina de Grupo;Pequeno;Individual
2018;312282;2018Q2;1116770,91;375484,5;784,0;Medicina de Grupo;Pequeno;Individual
2018;312282;2018Q3;1186649,37;435820,09;809,0;Medicina de Grupo;Pequeno;Individual
2018;312282;2018Q4;1249233,22;529807,37;815,0;Medicina de Grupo;Pequeno;Individual
2018;318477;2018Q1;6888055,43;4162987,82;6611,0;Medicina de Grupo;Pequeno;Individual
2018;318477;2018Q2;5637007,07;4617543,98;5730,0;Medicina de Grupo;Pequeno;Individual
2018;318477;2018Q3;5158358,85;4235521,22;5175,0;Medicina de Grupo;Pequeno;Individual
2018;318477;2018Q4;4843546,36;4165984,08;4886,0;Medicina de Grupo;Pequeno;Individual
2018;319180;2018Q1;2610294,51;2210420,59;3139,0;Medicina de Grupo;Pequeno;Individual
2018;319180;2018Q2;2604835,95;2111051,3;3071,0;Medicina de Grupo;Pequeno;Individual
2018;319180;2018Q3;2722243,35;1414495,98;3021,0;Medicina de Grupo;Pequeno;Individual
2018;319180;2018Q4;2698089,47;1516746,51;2960,0;Medicina de Grupo;Pequeno;Individual
2018;319872;2018Q1;1640275,54;1114060,01;36543,0;Medicina de Grupo;Pequeno;Individual
2018;319872;2018Q2;2030058,5;1310194,85;35223,0;Medicina de Grupo;Pequeno;Individual
2018;319872;2018Q3;2151180,93;1663325,4;31038,0;Medicina de Grupo;Pequeno;Individual
2018;319872;2018Q4;2365041,03;1733885,25;28715,0;Medicina de Grupo;Pequeno;Individual
2018;324299;2018Q1;1369616,42;1397718,35;3367,0;Medicina de Grupo;Pequeno;Individual
2018;324299;2018Q2;1550123,89;1458225,14;3357,0;Medicina de Grupo;Pequeno;Individual
2018;324299;2018Q3;1874565,23;1879564,87;3351,0;Medicina de Grupo;Pequeno;Individual
2018;324299;2018Q4;1609864,41;2283544,49;3334,0;Medicina de Grupo;Pequeno;Individual
2018;325465;2018Q1;504957,57;217226,28;657,0;Medicina de Grupo;Pequeno;Individual
2018;325465;2018Q2;452699,38;215986,4;591,0;Medicina de Grupo;Pequeno;Individual
2018;325465;2018Q3;447513,69;266082,4;542,0;Medicina de Grupo;Pequeno;Individual
2018;325465;2018Q4;421787,4;229441,39;520,0;Medicina de Grupo;Pequeno;Individual
2018;327328;2018Q1;326345,41;247004,0;234,0;Medicina de Grupo;Pequeno;Individual
2018;327328;2018Q2;319446,48;243263,0;256,0;Medicina de Grupo;Pequeno;Individual
2018;327328;2018Q3;321804,08;248397,0;277,0;Medicina de Grupo;Pequeno;Individual
2018;327328;2018Q4;308559,92;205442,0;269,0;Medicina de Grupo;Pequeno;Individual
2018;330892;2018Q1;354777,35;148114,55;683,0;Medicina de Grupo;Pequeno;Individual
2018;330892;2018Q2;371504,63;234149,9;700,0;Medicina de Grupo;Pequeno;Individual
2018;330892;2018Q3;380967,84;456421,41;700,0;Medicina de Grupo;Pequeno;Individual
2018;330892;2018Q4;383145,61;196350,03;711,0;Medicina de Grupo;Pequeno;Individual
2018;340146;2018Q1;5803991,72;3863170,9;3705,0;Medicina de Grupo;Pequeno;Individual
2018;340146;2018Q2;5215697,55;5355125,66;3318,0;Medicina de Grupo;Pequeno;Individual
2018;340146;2018Q3;4626785,34;2461195,75;2927,0;Medicina de Grupo;Pequeno;Individual
2018;340146;2018Q4;4191395,22;2765941,98;2679,0;Medicina de Grupo;Pequeno;Individual
2018;340162;2018Q1;3379497,16;1387192,57;7207,0;Medicina de Grupo;Pequeno;Individual
2018;340162;2018Q2;3516008,13;1695505,43;7339,0;Medicina de Grupo;Pequeno;Individual
2018;340162;2018Q3;3807736,63;1524813,11;7241,0;Medicina de Grupo;Pequeno;Individual
2018;340162;2018Q4;3841003,17;3105195,76;7622,0;Medicina de Grupo;Pequeno;Individual
2018;341941;2018Q1;1620865,09;823160,79;1469,0;Medicina de Grupo;Pequeno;Individual
2018;341941;2018Q2;1613174,4;789445,58;1443,0;Medicina de Grupo;Pequeno;Individual
2018;341941;2018Q3;1638762,35;1465578,62;1428,0;Medicina de Grupo;Pequeno;Individual
2018;341941;2018Q4;1665713,11;1343035,68;1411,0;Medicina de Grupo;Pequeno;Individual
2018;343064;2018Q1;13940015,45;11400045,58;21266,0;Medicina de Grupo;Pequeno;Individual
2018;343064;2018Q2;14599619,2;10300790,71;21202,0;Medicina de Grupo;Pequeno;Individual
2018;343064;2018Q3;15098000,63;11652999,75;21289,0;Medicina de Grupo;Pequeno;Individual
2018;343064;2018Q4;15725705,97;8983205,45;21069,0;Medicina de Grupo;Pequeno;Individual
2018;343676;2018Q1;16736067,82;9614811,32;11061,0;Medicina de Grupo;Pequeno;Individual
2018;343676;2018Q2;17232359,17;10074669,14;11073,0;Medicina de Grupo;Pequeno;Individual
2018;343676;2018Q3;18132199,52;11395811,11;11023,0;Medicina de Grupo;Pequeno;Individual
2018;343676;2018Q4;18424931,83;10595596,84;11006,0;Medicina de Grupo;Pequeno;Individual
2018;350699;2018Q1;6561011,21;1009220,98;5204,0;Medicina de Grupo;Pequeno;Individual
2018;350699;2018Q2;6663038,15;1126751,65;5215,0;Medicina de Grupo;Pequeno;Individual
2018;350699;2018Q3;6919322,58;1323984,47;5127,0;Medicina de Grupo;Pequeno;Individual
2018;350699;2018Q4;7051892,92;1153474,74;5076,0;Medicina de Grupo;Pequeno;Individual
2018;350729;2018Q1;4610844,12;2964755,56;4777,0;Medicina de Grupo;Pequeno;Individual
2018;350729;2018Q2;4698869,43;3337426,87;4924,0;Medicina de Grupo;Pequeno;Individual
2018;350729;2018Q3;4914696,27;3928642,64;4889,0;Medicina de Grupo;Pequeno;Individual
2018;350729;2018Q4;4972497,32;3284203,5;4814,0;Medicina de Grupo;Pequeno;Individual
2018;351270;2018Q1;1758538,91;956473,55;2321,0;Medicina de Grupo;Pequeno;Individual
2018;351270;2018Q2;1730331,56;1009526,05;2258,0;Medicina de Grupo;Pequeno;Individual
2018;351270;2018Q3;1749611,74;1646694,94;2231,0;Medicina de Grupo;Pequeno;Individual
2018;351270;2018Q4;1780491,9;1010836,59;2210,0;Medicina de Grupo;Pequeno;Individual
2018;354511;2018Q1;28729315,25;23183620,34;14163,0;Medicina de Grupo;Pequeno;Individual
2018;354511;2018Q2;30582726,63;22931441,04;14045,0;Medicina de Grupo;Pequeno;Individual
2018;354511;2018Q3;31443159,53;24597120,21;14094,0;Medicina de Grupo;Pequeno;Individual
2018;354511;2018Q4;33415305,99;24948145,95;14205,0;Medicina de Grupo;Pequeno;Individual
2018;358053;2018Q1;867514,57;745153,21;1130,0;Medicina de Grupo;Pequeno;Individual
2018;358053;2018Q2;875398,32;709205,99;1136,0;Medicina de Grupo;Pequeno;Individual
2018;358053;2018Q3;919207,4;754397,48;1128,0;Medicina de Grupo;Pequeno;Individual
2018;358053;2018Q4;947176,71;672072,6;1151,0;Medicina de Grupo;Pequeno;Individual
2018;358509;2018Q1;1576968,68;1108465,83;1014,0;Medicina de Grupo;Pequeno;Individual
2018;358509;2018Q2;1588502,29;1150165,39;1006,0;Medicina de Grupo;Pequeno;Individual
2018;358509;2018Q3;1640072,49;981549,81;988,0;Medicina de Grupo;Pequeno;Individual
2018;358509;2018Q4;1623351,8;1078274,08;974,0;Medicina de Grupo;Pequeno;Individual
2018;361852;2018Q1;56320,37;20819,25;81,0;Medicina de Grupo;Pequeno;Individual
2018;361852;2018Q2;57584,44;17771,97;79,0;Medicina de Grupo;Pequeno;Individual
2018;361852;2018Q3;58972,55;21772,05;76,0;Medicina de Grupo;Pequeno;Individual
2018;361852;2018Q4;56554,46;25517,22;74,0;Medicina de Grupo;Pequeno;Individual
2018;363189;2018Q1;1349948,7;895287,93;1343,0;Medicina de Grupo;Pequeno;Individual
2018;363189;2018Q2;1352687,68;740142,78;1331,0;Medicina de Grupo;Pequeno;Individual
2018;363189;2018Q3;1384432,57;1133192,63;1299,0;Medicina de Grupo;Pequeno;Individual
2018;363189;2018Q4;1401561,21;603166,61;1291,0;Medicina de Grupo;Pequeno;Individual
2018;363391;2018Q1;2183319,33;561302,4;3411,0;Medicina de Grupo;Pequeno;Individual
2018;363391;2018Q2;2123702,34;565595,02;3466,0;Medicina de Grupo;Pequeno;Individual
2018;363391;2018Q3;2935599,15;626470,81;3461,0;Medicina de Grupo;Pequeno;Individual
2018;363391;2018Q4;2505463,85;938436,92;3382,0;Medicina de Grupo;Pequeno;Individual
2018;365645;2018Q1;52913,23;20895,2;330,0;Medicina de Grupo;Pequeno;Individual
2018;365645;2018Q2;54991,01;17958,43;321,0;Medicina de Grupo;Pequeno;Individual
2018;365645;2018Q3;50200,87;19022,01;300,0;Medicina de Grupo;Pequeno;Individual
2018;365645;2018Q4;38033,81;12542,49;288,0;Medicina de Grupo;Pequeno;Individual
2018;382281;2018Q1;280414,78;188964,14;883,0;Medicina de Grupo;Pequeno;Individual
2018;382281;2018Q2;281755,39;188562,73;876,0;Medicina de Grupo;Pequeno;Individual
2018;382281;2018Q3;274323,36;167818,13;892,0;Medicina de Grupo;Pequeno;Individual
2018;382281;2018Q4;277606,43;6750,72;890,0;Medicina de Grupo;Pequeno;Individual
2018;401480;2018Q1;3043449,63;1969466,95;2808,0;Medicina de Grupo;Pequeno;Individual
2018;401480;2018Q2;3032679,01;2574049,78;2706,0;Medicina de Grupo;Pequeno;Individual
2018;401480;2018Q3;3060989,41;2565390,67;2607,0;Medicina de Grupo;Pequeno;Individual
2018;401480;2018Q4;3073062,11;2692439,87;2551,0;Medicina de Grupo;Pequeno;Individual
2018;402001;2018Q1;1667820,0;0,0;3573,0;Medicina de Grupo;Pequeno;Individual
2018;402001;2018Q2;1665892,94;1273069,14;3505,0;Medicina de Grupo;Pequeno;Individual
2018;402001;2018Q3;1673347,8;702074,42;3368,0;Medicina de Grupo;Pequeno;Individual
2018;402001;2018Q4;1677317,56;613939,1;3332,0;Medicina de Grupo;Pequeno;Individual
2018;402851;2018Q1;614513,7;334004,79;240,0;Medicina de Grupo;Pequeno;Individual
2018;402851;2018Q2;587115,41;473313,04;233,0;Medicina de Grupo;Pequeno;Individual
2018;402851;2018Q3;594516,89;726472,65;227,0;Medicina de Grupo;Pequeno;Individual
2018;402851;2018Q4;612583,59;1175716,64;224,0;Medicina de Grupo;Pequeno;Individual
2018;406708;2018Q1;2501408,36;1407425,08;3274,0;Medicina de Grupo;Pequeno;Individual
2018;406708;2018Q2;2537311,93;1403469,13;3259,0;Medicina de Grupo;Pequeno;Individual
2018;406708;2018Q3;2588556,36;1475244,0;3198,0;Medicina de Grupo;Pequeno;Individual
2018;406708;2018Q4;2649049,5;1516106,66;3147,0;Medicina de Grupo;Pequeno;Individual
2018;406805;2018Q1;282844,69;205329,06;522,0;Medicina de Grupo;Pequeno;Individual
2018;406805;2018Q2;311605,97;208413,57;558,0;Medicina de Grupo;Pequeno;Individual
2018;406805;2018Q3;333031,86;242509,9;595,0;Medicina de Grupo;Pequeno;Individual
2018;406805;2018Q4;355257,3;330494,33;620,0;Medicina de Grupo;Pequeno;Individual
2018;407224;2018Q1;986461,67;957446,56;713,0;Medicina de Grupo;Pequeno;Individual
2018;407224;2018Q2;984454,46;1074866,23;705,0;Medicina de Grupo;Pequeno;Individual
2018;407224;2018Q3;1027589,26;810740,7;702,0;Medicina de Grupo;Pequeno;Individual
2018;407224;2018Q4;1037591,6;806936,21;699,0;Medicina de Grupo;Pequeno;Individual
2018;407534;2018Q1;261458,78;84645,87;1526,0;Medicina de Grupo;Pequeno;Individual
2018;407534;2018Q2;11231,31;5668,84;807,0;Medicina de Grupo;Pequeno;Individual
2018;407534;2018Q3;17707,42;7126,63;775,0;Medicina de Grupo;Pequeno;Individual
2018;407534;2018Q4;8834,62;12488,24;731,0;Medicina de Grupo;Pequeno;Individual
2018;408883;2018Q1;2625525,63;1741008,15;4294,0;Medicina de Grupo;Pequeno;Individual
2018;408883;2018Q2;2497126,76;1471057,52;4294,0;Medicina de Grupo;Pequeno;Individual
2018;408883;2018Q3;2609465,84;2127879,37;4321,0;Medicina de Grupo;Pequeno;Individual
2018;408883;2018Q4;2706300,5;1903598,97;4284,0;Medicina de Grupo;Pequeno;Individual
2018;409286;2018Q1;64880,21;181864,92;94,0;Medicina de Grupo;Pequeno;Individual
2018;409286;2018Q2;54205,35;201558,2;82,0;Medicina de Grupo;Pequeno;Individual
2018;409286;2018Q3;49207,95;190818,78;75,0;Medicina de Grupo;Pequeno;Individual
2018;409286;2018Q4;48923,88;173719,36;69,0;Medicina de Grupo;Pequeno;Individual
2018;409634;2018Q1;1895976,67;975183,57;944,0;Medicina de Grupo;Pequeno;Individual
2018;409634;2018Q2;1877281,27;1630299,81;946,0;Medicina de Grupo;Pequeno;Individual
2018;409634;2018Q3;1886921,5;1793185,09;928,0;Medicina de Grupo;Pequeno;Individual
2018;409634;2018Q4;1866588,7;1366520,27;928,0;Medicina de Grupo;Pequeno;Individual
2018;410624;2018Q1;2632010,31;1805814,0;12375,0;Medicina de Grupo;Pequeno;Individual
2018;410624;2018Q2;2628927,03;1765546,19;12135,0;Medicina de Grupo;Pequeno;Individual
2018;410624;2018Q3;2613440,22;1947265,51;11893,0;Medicina de Grupo;Pequeno;Individual
2018;410624;2018Q4;2626458,88;1873881,78;11727,0;Medicina de Grupo;Pequeno;Individual
2018;410888;2018Q1;1308604,7;813608,12;1430,0;Medicina de Grupo;Pequeno;Individual
2018;410888;2018Q2;1313041,95;586337,93;1427,0;Medicina de Grupo;Pequeno;Individual
2018;410888;2018Q3;1359253,46;969376,57;1422,0;Medicina de Grupo;Pequeno;Individual
2018;410888;2018Q4;1374662,42;1025741,37;1402,0;Medicina de Grupo;Pequeno;Individual
2018;411582;2018Q1;5912268,23;3644541,57;3725,0;Medicina de Grupo;Pequeno;Individual
2018;411582;2018Q2;5882259,51;3935270,34;3590,0;Medicina de Grupo;Pequeno;Individual
2018;411582;2018Q3;5980227,64;3883607,21;3455,0;Medicina de Grupo;Pequeno;Individual
2018;411582;2018Q4;6004119,69;3946967,29;3359,0;Medicina de Grupo;Pequeno;Individual
2018;411868;2018Q1;304843,25;199058,23;745,0;Medicina de Grupo;Pequeno;Individual
2018;411868;2018Q2;313235,51;159720,79;766,0;Medicina de Grupo;Pequeno;Individual
2018;411868;2018Q3;335035,74;201167,92;788,0;Medicina de Grupo;Pequeno;Individual
2018;411868;2018Q4;348193,71;191662,8;796,0;Medicina de Grupo;Pequeno;Individual
2018;412015;2018Q1;1828530,53;997591,21;3241,0;Medicina de Grupo;Pequeno;Individual
2018;412015;2018Q2;1976510,79;1333374,25;3669,0;Medicina de Grupo;Pequeno;Individual
2018;412015;2018Q3;2200806,15;1283220,15;3784,0;Medicina de Grupo;Pequeno;Individual
2018;412015;2018Q4;2261478,27;1133051,56;3698,0;Medicina de Grupo;Pequeno;Individual
2018;412058;2018Q1;496543,89;258537,51;374,0;Medicina de Grupo;Pequeno;Individual
2018;412058;2018Q2;496789,97;306963,37;362,0;Medicina de Grupo;Pequeno;Individual
2018;412058;2018Q3;500527,56;228903,2;355,0;Medicina de Grupo;Pequeno;Individual
2018;412058;2018Q4;500800,73;217695,05;348,0;Medicina de Grupo;Pequeno;Individual
2018;412228;2018Q1;596204,6;296408,28;1358,0;Medicina de Grupo;Pequeno;Individual
2018;412228;2018Q2;573832,58;336358,04;1262,0;Medicina de Grupo;Pequeno;Individual
2018;412228;2018Q3;542169,67;331534,43;1184,0;Medicina de Grupo;Pequeno;Individual
2018;412228;2018Q4;532337,21;276836,7;1116,0;Medicina de Grupo;Pequeno;Individual
2018;412252;2018Q1;6936199,06;3481358,76;11157,0;Medicina de Grupo;Pequeno;Individual
